id_cliente,probabilidade_inadimplencia
101475,0.009382659721820933
101487,0.009266920194874156
101498,0.009164245582901435
101502,0.008848810115574132
101520,0.009164245582901435
101529,0.008994978674586401
101531,0.009549961101872164
101535,0.009164245582901435
101540,0.008341142697720029
101564,0.011837234046789009
101565,0.009270126359508947
101574,0.008994978674586401
101583,0.008848810115574132
101587,0.009382659721820933
101600,0.009164245582901435
101622,0.009309485740937297
101623,0.01002904207698344
101633,0.008341142697720029
101670,0.008994978674586401
101684,0.011837234046789009
101687,0.0095208718283067
101692,0.010255412401814335
101693,0.009382659721820933
101721,0.010123934157752987
101749,0.009266920194874156
101766,0.009308106014309628
101779,0.009417245942447888
101783,0.008341142697720029
101796,0.009164245582901435
101800,0.009308106014309628
101811,0.008848810115574132
101813,0.008848810115574132
101842,0.009270126359508947
101847,0.009164245582901435
101848,0.011837234046789009
101889,0.010628236254410056
101898,0.008848810115574132
101905,0.009266920194874156
101911,0.009417245942447888
101912,0.009377747984614734
101914,0.008020901271371257
101918,0.010355780254219982
101924,0.008020901271371257
101932,0.00884876339443834
101937,0.009417245942447888
101942,0.008848810115574132
101970,0.009240203209450903
101980,0.009164245582901435
101985,0.010123934157752987
102020,0.009266920194874156
102024,0.010628236254410056
102032,0.009417245942447888
102033,0.01020775027930226
102039,0.009417245942447888
102042,0.010255412401814335
102072,0.009957323411366195
102088,0.009417245942447888
102093,0.009164245582901435
102097,0.008341142697720029
102102,0.008848810115574132
102104,0.008341142697720029
102107,0.009309485740937297
102110,0.009417245942447888
102115,0.009417245942447888
102120,0.012764300398565895
102128,0.008341142697720029
102141,0.009417245942447888
102144,0.009308106014309628
102180,0.0095208718283067
102184,0.010255412401814335
102185,0.009553264248598311
102187,0.009270126359508947
102201,0.009164245582901435
102233,0.009417245942447888
102264,0.01002904207698344
102267,0.0095208718283067
102304,0.010368972554112527
102314,0.009443962447701975
102330,0.009549961101872164
102337,0.01002904207698344
102338,0.010628236254410056
102348,0.01002904207698344
102353,0.009276537070720134
102358,0.009417245942447888
102367,0.010628236254410056
102369,0.008341142697720029
102472,0.008845444766634179
102481,0.009417245942447888
102496,0.008848810115574132
102505,0.009164245582901435
102507,0.009417245942447888
102512,0.008341142697720029
102551,0.009417245942447888
102602,0.008341142697720029
102603,0.01125380879023896
102610,0.008020901271371257
102623,0.009417245942447888
102627,0.009164245582901435
102635,0.008848810115574132
102643,0.011837234046789009
102645,0.009377747984614734
102679,0.011837234046789009
102685,0.010255412401814335
102686,0.009417245942447888
102689,0.008818738468454785
102711,0.009382659721820933
102715,0.009164245582901435
102718,0.008020901271371257
102721,0.009549961101872164
102722,0.009240203209450903
102726,0.011332794778844281
102750,0.008994978674586401
102758,0.009164245582901435
102791,0.009164245582901435
102811,0.009382659721820933
102822,0.009411937117122432
102841,0.01020775027930226
102846,0.00990540884739065
102901,0.009240203209450903
102913,0.009662326917717842
102917,0.008020901271371257
102929,0.009308106014309628
102939,0.009164245582901435
102940,0.008848810115574132
102943,0.01002904207698344
102945,0.009695496140295856
102946,0.009417245942447888
102949,0.009175545907147222
102950,0.008848810115574132
102953,0.009266920194874156
102961,0.009266920194874156
102963,0.008341142697720029
102965,0.009549961101872164
102983,0.009240203209450903
102986,0.009417245942447888
102991,0.008020901271371257
103003,0.0095208718283067
103012,0.009240203209450903
103030,0.009549961101872164
103034,0.00884876339443834
103045,0.009411937117122432
103051,0.009417245942447888
103055,0.009549961101872164
103061,0.009164245582901435
103082,0.01125380879023896
103110,0.010628236254410056
103128,0.008848810115574132
103149,0.0095208718283067
103160,0.010628236254410056
103163,0.0095208718283067
103164,0.009417245942447888
103175,0.009270126359508947
103177,0.008722687354787987
103190,0.00884876339443834
103197,0.009417245942447888
103204,0.009417245942447888
103234,0.008341142697720029
103262,0.009417245942447888
103297,0.010123934157752987
103310,0.00884876339443834
103357,0.008722687354787987
103363,0.009164245582901435
103376,0.009308106014309628
103382,0.00990540884739065
103387,0.008848726493643176
103395,0.008848810115574132
103400,0.009553264248598311
103413,0.009417245942447888
103417,0.008848810115574132
103445,0.009164245582901435
103500,0.008994978674586401
103520,0.010997494419461495
103521,0.009549961101872164
103540,0.009164245582901435
103550,0.008845444766634179
103555,0.01114382224140134
103561,0.008341142697720029
103569,0.009164245582901435
103571,0.00990540884739065
103590,0.008848726493643176
103595,0.008848810115574132
103597,0.00884876339443834
103598,0.008848810115574132
103599,0.009309485740937297
103607,0.009549961101872164
103608,0.009192255362748862
103632,0.0095208718283067
103638,0.024275072885941166
103657,0.009164245582901435
103675,0.008341142697720029
103677,0.009164245582901435
103690,0.009266920194874156
103693,0.0095208718283067
103698,0.009270126359508947
103703,0.008341142697720029
103710,0.00884876339443834
103736,0.008341142697720029
103761,0.009266920194874156
103764,0.008994978674586401
103769,0.00990540884739065
103772,0.009417245942447888
103791,0.009417245942447888
103793,0.009266920194874156
103796,0.009662326917717842
103799,0.009553264248598311
103844,0.009266920194874156
103849,0.009164245582901435
103864,0.009417245942447888
103869,0.008722687354787987
103881,0.010628236254410056
103900,0.009549961101872164
103907,0.0095208718283067
103915,0.009411937117122432
103923,0.009164245582901435
103927,0.009164245582901435
103934,0.009308106014309628
103944,0.010355780254219982
103961,0.009308106014309628
103974,0.009417245942447888
103994,0.012759513901120161
104017,0.009164245582901435
104018,0.009417245942447888
104023,0.0095208718283067
104032,0.009270126359508947
104049,0.009270126359508947
104071,0.009240203209450903
104083,0.008341142697720029
104088,0.01125380879023896
104144,0.010628236254410056
104145,0.010997494419461495
104173,0.008341142697720029
104182,0.009240203209450903
104198,0.008341142697720029
104208,0.00884876339443834
104209,0.009164245582901435
104211,0.010628236254410056
104215,0.0095208718283067
104228,0.008341142697720029
104234,0.008994978674586401
104237,0.009411937117122432
104238,0.009308106014309628
104249,0.011837234046789009
104266,0.009845250102584926
104267,0.00945517100213494
104300,0.009164245582901435
104302,0.008994978674586401
104304,0.009270126359508947
104323,0.009266920194874156
104335,0.010628236254410056
104337,0.008845444766634179
104340,0.008341142697720029
104357,0.009276537070720134
104380,0.009270126359508947
104382,0.009276537070720134
104387,0.009270126359508947
104395,0.008994978674586401
104396,0.009192255362748862
104397,0.009417245942447888
104401,0.008341142697720029
104407,0.010123934157752987
104411,0.009164245582901435
104415,0.009270126359508947
104418,0.008994978674586401
104433,0.009266920194874156
104449,0.009270126359508947
104453,0.008341142697720029
104462,0.009164245582901435
104474,0.008994978674586401
104475,0.008994978674586401
104483,0.009417245942447888
104484,0.009164245582901435
104500,0.008994978674586401
104508,0.009164245582901435
104515,0.009270126359508947
104552,0.009164245582901435
104564,0.011837234046789009
104575,0.009266920194874156
104586,0.01020775027930226
104589,0.009553264248598311
104600,0.008341142697720029
104606,0.008848664131391919
104607,0.009164245582901435
104637,0.009553264248598311
104665,0.009240203209450903
104682,0.010255412401814335
104707,0.009411937117122432
104708,0.010628236254410056
104711,0.009240203209450903
104724,0.010355780254219982
104725,0.008341142697720029
104734,0.009270126359508947
104754,0.009164245582901435
104764,0.009553264248598311
104769,0.009957323411366195
104774,0.009417245942447888
104778,0.009270126359508947
104838,0.00990540884739065
104851,0.009861756028127418
104862,0.009164245582901435
104863,0.009845250102584926
104867,0.0095208718283067
104869,0.009864277103328965
104898,0.009270126359508947
104912,0.010628236254410056
104914,0.009957323411366195
104919,0.009411937117122432
104920,0.008341142697720029
104923,0.008994978674586401
104934,0.008848810115574132
104949,0.009382659721820933
104958,0.008845444766634179
104960,0.011837234046789009
104966,0.0095208718283067
104968,0.009164245582901435
104987,0.009417245942447888
105008,0.009417245942447888
105009,0.008994978674586401
105023,0.009417245942447888
105039,0.009382659721820933
105045,0.008818738468454785
105049,0.009240203209450903
105050,0.01002904207698344
105063,0.008845602432165228
105073,0.009192255362748862
105076,0.009417245942447888
105081,0.009417245942447888
105085,0.008848726493643176
105089,0.009308106014309628
105098,0.009845250102584926
105105,0.010997494419461495
105108,0.008848810115574132
105117,0.009164245582901435
105138,0.009164245582901435
105149,0.008848810115574132
105153,0.008341142697720029
105154,0.010628236254410056
105158,0.008341142697720029
105164,0.008994978674586401
105210,0.009864277103328965
105256,0.009377747984614734
105257,0.009192255362748862
105264,0.009270126359508947
105265,0.009164245582901435
105277,0.010997494419461495
105278,0.009417245942447888
105281,0.009164245582901435
105284,0.00990540884739065
105300,0.009270126359508947
105302,0.008341142697720029
105316,0.010628236254410056
105319,0.009266920194874156
105339,0.009270126359508947
105348,0.009164245582901435
105349,0.010628236254410056
105358,0.008341142697720029
105401,0.009417245942447888
105412,0.00990540884739065
105416,0.010368972554112527
105427,0.01125380879023896
105449,0.008341142697720029
105451,0.0095208718283067
105481,0.009164245582901435
105489,0.008994978674586401
105499,0.008341142697720029
105503,0.0095208718283067
105512,0.008848810115574132
105535,0.008020901271371257
105553,0.009164245582901435
105555,0.009164245582901435
105556,0.009308106014309628
105563,0.009266920194874156
105573,0.009861756028127418
105589,0.009240203209450903
105597,0.009266920194874156
105598,0.009417245942447888
105608,0.010636153319818745
105613,0.010628236254410056
105620,0.009164245582901435
105633,0.008341142697720029
105636,0.009553264248598311
105637,0.009175545907147222
105645,0.008341142697720029
105665,0.009443962447701975
105666,0.009164245582901435
105693,0.008994978674586401
105696,0.01114382224140134
105708,0.008341142697720029
105714,0.0095208718283067
105731,0.010123934157752987
105733,0.009175545907147222
105746,0.008722687354787987
105769,0.008341142697720029
105773,0.009175545907147222
105775,0.008020901271371257
105786,0.009382659721820933
105806,0.009192255362748862
105812,0.009164245582901435
105813,0.009553264248598311
105822,0.009266920194874156
105828,0.009266920194874156
105833,0.010123934157752987
105838,0.009308106014309628
105849,0.009417245942447888
105887,0.009308106014309628
105893,0.008341142697720029
105903,0.008341142697720029
105904,0.010123934157752987
105919,0.009164245582901435
105950,0.009164245582901435
105963,0.009164245582901435
105967,0.008341142697720029
105971,0.009266920194874156
105981,0.009164245582901435
105985,0.008341142697720029
105995,0.009164245582901435
105997,0.009266920194874156
106003,0.010255412401814335
106009,0.009164245582901435
106031,0.009417245942447888
106038,0.009309485740937297
106055,0.009164245582901435
106063,0.009240203209450903
106064,0.008722687354787987
106070,0.008994978674586401
106106,0.010255412401814335
106110,0.00990540884739065
106112,0.008341142697720029
106121,0.009164245582901435
106122,0.009309485740937297
106156,0.009270126359508947
106157,0.008020901271371257
106159,0.009417245942447888
106168,0.010628236254410056
106183,0.010008169124616944
106193,0.008848726493643176
106201,0.009417245942447888
106204,0.009553264248598311
106207,0.009417245942447888
106230,0.009553264248598311
106235,0.009164245582901435
106238,0.013716641492176792
106243,0.009417245942447888
106248,0.008994978674586401
106250,0.0095208718283067
106251,0.008848810115574132
106252,0.009553264248598311
106290,0.010628236254410056
106332,0.008994978674586401
106352,0.009240203209450903
106355,0.009164245582901435
106371,0.009417245942447888
106372,0.010628236254410056
106381,0.009164245582901435
106420,0.009270126359508947
106433,0.009549961101872164
106445,0.008341142697720029
106458,0.009266920194874156
106462,0.009549961101872164
106470,0.009266920194874156
106478,0.009417245942447888
106483,0.009164245582901435
106487,0.009270126359508947
106495,0.008848810115574132
106515,0.008341142697720029
106518,0.008020901271371257
106520,0.009270126359508947
106540,0.010628236254410056
106541,0.009164245582901435
106555,0.009175545907147222
106569,0.009164245582901435
106575,0.009417245942447888
106578,0.011332794778844281
106594,0.009308106014309628
106600,0.009417245942447888
106605,0.009549961101872164
106622,0.008848810115574132
106646,0.009270126359508947
106652,0.009553264248598311
106656,0.009417245942447888
106658,0.008341142697720029
106681,0.009417245942447888
106685,0.008341142697720029
106691,0.009240203209450903
106701,0.009164245582901435
106738,0.010255412401814335
106745,0.009417245942447888
106748,0.011837234046789009
106772,0.008848810115574132
106775,0.009276537070720134
106836,0.008020901271371257
106837,0.008994978674586401
106855,0.009270126359508947
106872,0.009417245942447888
106879,0.008341142697720029
106884,0.009270126359508947
106885,0.008341142697720029
106893,0.0095208718283067
106896,0.009549961101872164
106949,0.010997494419461495
106959,0.010628236254410056
106968,0.009308106014309628
107015,0.009417245942447888
107016,0.010628236254410056
107021,0.009164245582901435
107029,0.009266920194874156
107041,0.010628236254410056
107058,0.009175545907147222
107065,0.010628236254410056
107067,0.008994978674586401
107075,0.009175545907147222
107077,0.010628236254410056
107091,0.008848810115574132
107096,0.009164245582901435
107103,0.008994978674586401
107107,0.010355780254219982
107144,0.008848726493643176
107151,0.009549961101872164
107154,0.009240203209450903
107175,0.009845250102584926
107181,0.01125380879023896
107196,0.008994978674586401
107207,0.009553264248598311
107208,0.008848664131391919
107214,0.008341142697720029
107233,0.009553264248598311
107237,0.009270126359508947
107252,0.009270126359508947
107255,0.009825650645417319
107265,0.009164245582901435
107266,0.008994978674586401
107272,0.008341142697720029
107287,0.009164245582901435
107292,0.008341142697720029
107297,0.008341142697720029
107301,0.008848810115574132
107319,0.008341142697720029
107335,0.008341142697720029
107341,0.009553264248598311
107348,0.009553264248598311
107352,0.0095208718283067
107354,0.009308106014309628
107355,0.009382659721820933
107370,0.008341142697720029
107371,0.009164245582901435
107372,0.009270126359508947
107374,0.013152744172744002
107382,0.009417245942447888
107389,0.008341142697720029
107396,0.010628236254410056
107421,0.010628236254410056
107453,0.009164245582901435
107478,0.009270126359508947
107488,0.010628236254410056
107497,0.011837234046789009
107501,0.008341142697720029
107502,0.011332794778844281
107517,0.008845602432165228
107531,0.009417245942447888
107536,0.01125380879023896
107555,0.009164245582901435
107562,0.013152744172744002
107586,0.009957323411366195
107587,0.008848726493643176
107591,0.008994978674586401
107596,0.009308106014309628
107605,0.009308106014309628
107612,0.008341142697720029
107615,0.009192255362748862
107619,0.009417245942447888
107627,0.009175545907147222
107631,0.008848810115574132
107632,0.009553264248598311
107633,0.009276537070720134
107637,0.008341142697720029
107649,0.009549961101872164
107653,0.008994978674586401
107676,0.009308106014309628
107689,0.009417245942447888
107697,0.008341142697720029
107700,0.009270126359508947
107706,0.016892781897504303
107716,0.008994978674586401
107723,0.010628236254410056
107736,0.012201749858078589
107748,0.009164245582901435
107762,0.008818738468454785
107771,0.009308106014309628
107774,0.0095208718283067
107784,0.008341142697720029
107786,0.009266920194874156
107792,0.009553264248598311
107796,0.008341142697720029
107797,0.008994978674586401
107802,0.00884876339443834
107820,0.008848810115574132
107831,0.0095208718283067
107835,0.009270126359508947
107856,0.009382659721820933
107857,0.009417245942447888
107866,0.01125380879023896
107884,0.009164245582901435
107890,0.011837234046789009
107920,0.009266920194874156
107922,0.009308106014309628
107934,0.008845444766634179
107937,0.009164245582901435
107942,0.009240203209450903
107947,0.008341142697720029
107975,0.009417245942447888
107985,0.009443962447701975
107987,0.009443962447701975
107988,0.009164245582901435
107989,0.008994978674586401
108003,0.009266920194874156
108011,0.01002904207698344
108020,0.009270126359508947
108021,0.009164245582901435
108022,0.009382659721820933
108023,0.009266920194874156
108049,0.009266920194874156
108060,0.009164245582901435
108067,0.00990540884739065
108079,0.009549961101872164
108084,0.00990540884739065
108108,0.008994978674586401
108109,0.009192255362748862
108127,0.009164245582901435
108129,0.008020901271371257
108134,0.008994978674586401
108136,0.008848810115574132
108138,0.008845602432165228
108139,0.009270126359508947
108151,0.008341142697720029
108161,0.009382659721820933
108186,0.009164245582901435
108191,0.009164245582901435
108197,0.008994978674586401
108202,0.009662326917717842
108205,0.008341142697720029
108216,0.009417245942447888
108224,0.008818738468454785
108229,0.009382659721820933
108248,0.009417245942447888
108254,0.009411937117122432
108255,0.010628236254410056
108260,0.008845602432165228
108284,0.009240203209450903
108309,0.009417245942447888
108317,0.009417245942447888
108350,0.009417245942447888
108352,0.008341142697720029
108360,0.009164245582901435
108364,0.008848810115574132
108369,0.009417245942447888
108379,0.010628236254410056
108392,0.008994978674586401
108395,0.009417245942447888
108400,0.009417245942447888
108402,0.009276537070720134
108406,0.010628236254410056
108413,0.009417245942447888
108416,0.008818738468454785
108425,0.008020901271371257
108427,0.008341142697720029
108445,0.008848664131391919
108454,0.010123934157752987
108489,0.009240203209450903
108491,0.008994978674586401
108495,0.009164245582901435
108504,0.008848726493643176
108508,0.018235275202195426
108523,0.008994978674586401
108536,0.008848810115574132
108542,0.008994978674586401
108585,0.008848810115574132
108586,0.0095208718283067
108606,0.008341142697720029
108622,0.009240203209450903
108635,0.0095208718283067
108641,0.009417245942447888
108642,0.009164245582901435
108660,0.009270126359508947
108686,0.008341142697720029
108689,0.009164245582901435
108700,0.009266920194874156
108702,0.009553264248598311
108721,0.009164245582901435
108722,0.009553264248598311
108725,0.008341142697720029
108746,0.009164245582901435
108778,0.009266920194874156
108792,0.009308106014309628
108829,0.008848726493643176
108840,0.009266920194874156
108846,0.008848810115574132
108850,0.008341142697720029
108860,0.009549961101872164
108862,0.008848810115574132
108879,0.008848726493643176
108885,0.009443962447701975
108896,0.009417245942447888
108914,0.009549961101872164
108919,0.009270126359508947
108923,0.010628236254410056
108926,0.009270126359508947
108935,0.011359633093320255
108954,0.009164245582901435
108955,0.008341142697720029
108994,0.008994978674586401
109004,0.009164245582901435
109008,0.0095208718283067
109011,0.0095208718283067
109017,0.010628236254410056
109025,0.008994978674586401
109027,0.009417245942447888
109048,0.009845250102584926
109049,0.009270126359508947
109055,0.024275072885941166
109060,0.009553264248598311
109065,0.008994978674586401
109070,0.010628236254410056
109072,0.008341142697720029
109076,0.008341142697720029
109079,0.009164245582901435
109082,0.009308106014309628
109091,0.008994978674586401
109116,0.009308106014309628
109154,0.01114382224140134
109159,0.010255412401814335
109164,0.009164245582901435
109165,0.009417245942447888
109194,0.009417245942447888
109207,0.009175545907147222
109214,0.009266920194874156
109236,0.008994978674586401
109305,0.009164245582901435
109312,0.008341142697720029
109330,0.009164245582901435
109331,0.009553264248598311
109333,0.009192255362748862
109338,0.011837234046789009
109369,0.009164245582901435
109410,0.009455339432046172
109420,0.008341142697720029
109423,0.009553264248598311
109431,0.008341142697720029
109436,0.013201406671857303
109444,0.009553264248598311
109449,0.010123934157752987
109455,0.009266920194874156
109493,0.009549961101872164
109495,0.008994978674586401
109499,0.008341142697720029
109509,0.008848810115574132
109514,0.009308106014309628
109520,0.008341142697720029
109526,0.011456378665346694
109528,0.010355780254219982
109530,0.009164245582901435
109538,0.009266920194874156
109540,0.010506765841938947
109557,0.009957323411366195
109605,0.010628236254410056
109624,0.009455339432046172
109634,0.01125380879023896
109636,0.009192255362748862
109641,0.010123934157752987
109664,0.009864277103328965
109671,0.009411937117122432
109697,0.008341142697720029
109704,0.008341142697720029
109710,0.008341142697720029
109720,0.009266920194874156
109723,0.010255412401814335
109727,0.009417245942447888
109729,0.009825650645417319
109748,0.009240203209450903
109752,0.009270126359508947
109756,0.010628236254410056
109759,0.008848810115574132
109760,0.012027531682376367
109774,0.008341142697720029
109779,0.009417245942447888
109790,0.008341142697720029
109795,0.009308106014309628
109807,0.013716641492176792
109810,0.009417245942447888
109816,0.008994978674586401
109821,0.010628236254410056
109825,0.009164245582901435
109827,0.008994978674586401
109832,0.009164245582901435
109839,0.009240203209450903
109842,0.011837234046789009
109852,0.009417245942447888
109857,0.009417245942447888
109870,0.008848810115574132
109879,0.010628236254410056
109881,0.0095208718283067
109882,0.009417245942447888
109891,0.009240203209450903
109904,0.009553264248598311
109918,0.01002904207698344
109938,0.008341142697720029
109951,0.009164245582901435
109968,0.009417245942447888
109974,0.010123934157752987
109989,0.009164245582901435
109996,0.009164245582901435
109999,0.008994978674586401
110003,0.009549961101872164
110019,0.009164245582901435
110032,0.0095208718283067
110051,0.009164245582901435
110073,0.009266920194874156
110088,0.009309485740937297
110089,0.008341142697720029
110107,0.009175545907147222
110127,0.009417245942447888
110135,0.009549961101872164
110146,0.009270126359508947
110150,0.009411937117122432
110151,0.009164245582901435
110186,0.010628236254410056
110188,0.011837234046789009
110190,0.009417245942447888
110194,0.009270126359508947
110203,0.0095208718283067
110219,0.010628236254410056
110230,0.009382659721820933
110231,0.009164245582901435
110239,0.009164245582901435
110246,0.009266920194874156
110252,0.0095208718283067
110270,0.013201406671857303
110271,0.008341142697720029
110283,0.009266920194874156
110296,0.008994978674586401
110298,0.008994978674586401
110314,0.009417245942447888
110330,0.009164245582901435
110336,0.009164245582901435
110381,0.009164245582901435
110387,0.008994978674586401
110396,0.009309485740937297
110417,0.009549961101872164
110438,0.008994978674586401
110458,0.009417245942447888
110505,0.009164245582901435
110507,0.009192255362748862
110511,0.009240203209450903
110514,0.009240203209450903
110517,0.008848810115574132
110520,0.009417245942447888
110565,0.009164245582901435
110588,0.00990540884739065
110594,0.009417245942447888
110606,0.009270126359508947
110617,0.009276537070720134
110622,0.008994978674586401
110654,0.008341142697720029
110677,0.008994978674586401
110680,0.009417245942447888
110684,0.008848810115574132
110729,0.008341142697720029
110738,0.008994978674586401
110746,0.009164245582901435
110748,0.0095208718283067
110756,0.009164245582901435
110763,0.01002904207698344
110775,0.009164245582901435
110780,0.009270126359508947
110799,0.01125380879023896
110834,0.010506765841938947
110860,0.008341142697720029
110862,0.009164245582901435
110869,0.009417245942447888
110890,0.008341142697720029
110918,0.009164245582901435
110926,0.009164245582901435
110945,0.009266920194874156
110959,0.008020901271371257
110963,0.009549961101872164
110967,0.008848810115574132
110978,0.008994978674586401
110991,0.009164245582901435
110997,0.010628236254410056
110999,0.008341142697720029
111003,0.008848726493643176
111008,0.009164245582901435
111024,0.010628236254410056
111036,0.009270126359508947
111038,0.009270126359508947
111053,0.008341142697720029
111082,0.008994978674586401
111087,0.009553264248598311
111119,0.010255412401814335
111124,0.008845444766634179
111131,0.008994978674586401
111152,0.009164245582901435
111170,0.008341142697720029
111188,0.009276537070720134
111190,0.010628236254410056
111214,0.009308106014309628
111224,0.008020901271371257
111236,0.0095208718283067
111253,0.00884876339443834
111254,0.008341142697720029
111264,0.009270126359508947
111272,0.008341142697720029
111280,0.009308106014309628
111281,0.0095208718283067
111285,0.009417245942447888
111288,0.009164245582901435
111316,0.011837234046789009
111335,0.011837234046789009
111337,0.009553264248598311
111348,0.009309485740937297
111366,0.008848810115574132
111370,0.010628236254410056
111372,0.009240203209450903
111396,0.009417245942447888
111399,0.009192255362748862
111415,0.009266920194874156
111417,0.010628236254410056
111418,0.009270126359508947
111447,0.00884876339443834
111453,0.016892781897504303
111464,0.009270126359508947
111466,0.008994978674586401
111474,0.00884876339443834
111479,0.009164245582901435
111481,0.009417245942447888
111499,0.009549961101872164
111527,0.008341142697720029
111528,0.009266920194874156
111545,0.009549961101872164
111547,0.009549961101872164
111555,0.009417245942447888
111558,0.0095208718283067
111562,0.008341142697720029
111574,0.008341142697720029
111600,0.009266920194874156
111605,0.009549961101872164
111607,0.009164245582901435
111611,0.010506765841938947
111615,0.008848810115574132
111621,0.009417245942447888
111637,0.0095208718283067
111653,0.008994978674586401
111655,0.009164245582901435
111660,0.008341142697720029
111666,0.009270126359508947
111676,0.009270126359508947
111691,0.010628236254410056
111702,0.009382659721820933
111710,0.008848810115574132
111720,0.009192255362748862
111722,0.009164245582901435
111723,0.008848810115574132
111732,0.009175545907147222
111743,0.009175545907147222
111754,0.009266920194874156
111764,0.009417245942447888
111769,0.009309485740937297
111772,0.009662326917717842
111775,0.011837234046789009
111778,0.009164245582901435
111779,0.009553264248598311
111784,0.0095208718283067
111786,0.008994978674586401
111789,0.009270126359508947
111795,0.010506765841938947
111800,0.009164245582901435
111815,0.008994978674586401
111820,0.009240203209450903
111859,0.009240203209450903
111868,0.008994978674586401
111869,0.009270126359508947
111898,0.010628236254410056
111904,0.010628236254410056
111939,0.009417245942447888
111945,0.010628236254410056
111963,0.008994978674586401
111977,0.008341142697720029
111990,0.008341142697720029
111998,0.009266920194874156
112005,0.009417245942447888
112007,0.009662326917717842
112017,0.010123934157752987
112018,0.009266920194874156
112034,0.010628236254410056
112037,0.009164245582901435
112047,0.009240203209450903
112060,0.010355780254219982
112062,0.010628236254410056
112087,0.010628236254410056
112088,0.009164245582901435
112094,0.009192255362748862
112095,0.009192255362748862
112097,0.009308106014309628
112119,0.009240203209450903
112123,0.009266920194874156
112134,0.009270126359508947
112136,0.009270126359508947
112145,0.009266920194874156
112147,0.009270126359508947
112169,0.01125380879023896
112189,0.008818738468454785
112232,0.009164245582901435
112248,0.008341142697720029
112249,0.009192255362748862
112253,0.011837234046789009
112292,0.009164245582901435
112344,0.009266920194874156
112377,0.008994978674586401
112379,0.008722687354787987
112395,0.01020775027930226
112396,0.010628236254410056
112397,0.009553264248598311
112404,0.009549961101872164
112424,0.009164245582901435
112431,0.008341142697720029
112440,0.009411937117122432
112441,0.009164245582901435
112447,0.009240203209450903
112450,0.009417245942447888
112454,0.010628236254410056
112460,0.009382659721820933
112470,0.009411937117122432
112493,0.010628236254410056
112508,0.009164245582901435
112515,0.0095208718283067
112517,0.008818738468454785
112521,0.009861756028127418
112526,0.01002904207698344
112529,0.00884876339443834
